"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        5726,       -8.15889062,      -6.429619255,               -32,      -6.812116797,      -5.700201272,      -7.568858559
          0,           0,        5727,      -8.159101343,      -6.430591473,               -32,      -6.812737608,      -5.693419927,      -7.568841679
          0,           0,        5728,      -8.161835828,      -6.431353233,               -32,      -6.813926902,      -5.691328935,       -7.56882515
          0,           0,        5729,      -8.174385669,      -6.431954496,               -32,      -6.814433382,      -5.701559424,      -7.568809052
          0,           0,        5730,      -8.162482792,      -6.432053623,               -32,      -6.814795345,      -5.685778106,      -7.568793449
          0,           0,        5731,      -8.175717719,       -6.43249035,               -32,      -6.815901871,       -5.69716534,       -7.56877838
          0,           0,        5732,      -8.178173636,      -6.432609261,               -32,        -6.8160148,      -5.698229531,      -7.568763859
          0,           0,        5733,        -8.1700936,      -6.430900883,               -32,      -6.815596147,       -5.68810707,      -7.568749875
          0,           0,        5734,      -8.181855203,      -6.407927595,               -32,      -6.790357155,      -5.698928248,      -7.568736413
          0,           0,        5735,      -7.991696233,      -6.421367318,               -32,      -6.779710171,       -5.50544079,      -7.568723407
          0,           0,        5736,      -8.105500388,      -6.430061086,               -32,      -6.813250239,      -5.619694297,      -7.568710764
          0,           0,        5737,       -8.16397571,      -6.430928566,               -32,      -6.814955396,      -5.678221153,      -7.568698469
          0,           0,        5738,      -8.174720345,      -6.430754913,               -32,      -6.817754247,      -5.688325749,      -7.568686448
          0,           0,        5739,      -8.184939236,      -6.430802045,               -32,      -6.819669359,      -5.697948419,      -7.568674608
          0,           0,        5740,      -8.181498165,      -6.430528584,               -32,      -6.819460076,      -5.694211246,       -7.56866286
          0,           0,        5741,      -8.182690452,      -6.430403592,               -32,      -6.820425927,      -5.695073877,      -7.568651118
          0,           0,        5742,      -8.190104878,      -6.430393001,               -32,      -6.820673368,      -5.701851162,      -7.568639304
          0,           0,        5743,       -8.17602446,      -6.429954447,               -32,      -6.820351703,      -5.687782233,      -7.568627342
          0,           0,        5744,      -8.188761616,       -6.43007611,               -32,      -6.821546059,      -5.700228528,      -7.568615168
          0,           0,        5745,      -8.182053691,      -6.429855023,               -32,       -6.82113439,      -5.693166091,      -7.568602723
          0,           0,        5746,      -8.183942259,      -6.429709918,               -32,      -6.821359098,       -5.69513718,      -7.568589951
          0,           0,        5747,      -8.191610008,      -6.429819371,               -32,      -6.822324551,      -5.702475953,      -7.568576803
          0,           0,        5748,      -8.184646973,      -6.429585927,               -32,      -6.821825101,      -5.695119219,       -7.56856324
          0,           0,        5749,      -8.187880944,      -6.429559905,               -32,      -6.822767547,       -5.69862458,      -7.568549231
          0,           0,        5750,      -8.190219748,      -6.429591374,               -32,      -6.823020187,      -5.700709564,      -7.568534756
          0,           0,        5751,      -8.181047392,      -6.429338081,               -32,      -6.822565225,       -5.69180767,      -7.568519807
          0,           0,        5752,      -8.189673458,       -6.42948715,               -32,      -6.823797881,      -5.700485878,      -7.568504381
          0,           0,        5753,      -8.179832375,      -6.429339652,               -32,      -6.823527103,      -5.690176283,      -7.568488479
          0,           0,        5754,      -8.187417205,      -6.429344679,               -32,      -6.823624675,      -5.698327218,      -7.568472111
          0,           0,        5755,       -8.18743923,      -6.429444956,               -32,      -6.824853116,      -5.698055338,      -7.568455289
          0,           0,        5756,      -8.187075996,      -6.429381063,               -32,      -6.824431059,      -5.697687549,      -7.568438031
          0,           0,        5757,      -8.188621329,      -6.429393066,               -32,      -6.825373594,       -5.69945952,      -7.568420353
          0,           0,        5758,      -8.191492574,      -6.429542747,               -32,      -6.825845292,      -5.702217994,      -7.568402287
          0,           0,        5759,      -8.182627175,      -6.429380946,               -32,      -6.825398339,      -5.693202616,      -7.568383839
          0,           0,        5760,      -8.189305454,      -6.429512584,               -32,      -6.826847594,      -5.700177375,       -7.56836503
          0,           0,        5761,       -8.18399459,       -6.42950761,               -32,      -6.826840294,      -5.694563198,      -7.568345881
          0,           0,        5762,      -8.187715642,      -6.429463242,               -32,      -6.826897356,       -5.69875319,      -7.568326409
          0,           0,        5763,      -8.189326669,      -6.429573917,               -32,      -6.828181408,      -5.700290443,      -7.568306633
          0,           0,        5764,      -8.182615905,      -6.429447991,               -32,      -6.827709084,      -5.693200445,      -7.568286568
          0,           0,        5765,      -8.190035024,      -6.429532668,               -32,      -6.828670301,      -5.701158518,      -7.568266228
