"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       1444,             14.44,      -9.703400442,      -10.57252627,      -10.59602507,                 0,       1.344544714,     -0.4021682234,     0.09575427194
       1445,             14.45,      -9.698432328,      -10.55732343,      -10.57023312,                 0,       1.346207348,     -0.3916427066,     0.09387817224
       1446,             14.46,      -9.691763349,      -10.54037748,      -10.54843087,                 0,       1.346851026,     -0.3745563843,     0.09214662538
       1447,             14.47,       -9.68357642,      -10.52349011,       -10.5313728,                 0,        1.34644687,     -0.3512302469,     0.09070580572
       1448,             14.48,      -9.673862622,      -10.50826478,      -10.51957704,                 0,       1.345023881,     -0.3220742108,     0.08968215239
       1449,             14.49,       -9.66290606,       -10.4956469,      -10.51307914,                 0,       1.342671833,     -0.2875839604,     0.08916483102
       1450,              14.5,      -9.651354772,      -10.48537304,      -10.51109736,                 0,       1.339542659,     -0.2483265052,     0.08919287033
       1451,             14.51,      -9.640023222,      -10.47780251,      -10.51292835,                 0,       1.335845588,     -0.2049211372,     0.08975096958
       1452,             14.52,      -9.628964827,      -10.47309596,      -10.51815473,                 0,       1.331823385,     -0.1580548099,     0.09077499075
       1453,             14.53,      -9.618604679,      -10.47100162,      -10.52647027,                 0,       1.327746053,     -0.1084575408,     0.09216490336
       1454,             14.54,      -9.609676144,      -10.47086567,      -10.53727463,                 0,       1.323887463,    -0.05691935632,     0.09380100823
       1455,             14.55,      -9.602805167,      -10.47265833,      -10.55002711,                 0,       1.320508823,   -0.004276325411,     0.09555897166
       1456,             14.56,      -9.598553609,      -10.47681317,      -10.56446167,                 0,       1.317841223,     0.04860479548,     0.09732087695
       1457,             14.57,         -9.601339,      -10.48689911,      -10.58187815,                 0,       1.316126939,      0.1009043936,     0.09898157719
       1458,             14.58,      -9.612686175,      -10.50269952,      -10.60375099,                 0,        1.31548745,      0.1516264622,      0.1004509275
       1459,             14.59,      -9.628672924,      -10.52199232,      -10.62888288,                 0,       1.315939484,      0.1997837906,      0.1016538476
       1460,              14.6,      -9.648384402,      -10.54230109,      -10.65724032,                 0,       1.317430591,      0.2445777984,      0.1025295638
       1461,             14.61,      -9.667190948,      -10.55934251,      -10.68079973,                 0,       1.319830513,      0.2851736404,      0.1030310698
       1462,             14.62,      -9.684808718,      -10.58147687,      -10.67844309,                 0,        1.32304966,      0.3208825079,      0.1031257704
       1463,             14.63,      -9.697141389,      -10.59280875,      -10.67166643,                 0,       1.326744776,      0.3509064283,      0.1027974876
       1464,             14.64,      -9.703640152,      -10.59613326,      -10.66341777,                 0,        1.33069767,      0.3747201794,      0.1020499292
       1465,             14.65,      -9.702794715,      -10.58964051,      -10.64964166,                 0,       1.334639656,        0.39192035,      0.1009104622
       1466,             14.66,      -9.695670993,      -10.57447221,      -10.63069586,                 0,       1.338291066,      0.4022591266,     0.09943353918
       1467,             14.67,      -9.684746423,      -10.55384601,      -10.60865365,                 0,       1.341412915,      0.4056557162,     0.09770258742
       1468,             14.68,      -9.673182567,      -10.53203722,      -10.58660299,                 0,       1.343819755,      0.4021439188,     0.09582906569
       1469,             14.69,      -9.664020116,      -10.51300069,      -10.56729933,                 0,       1.345371699,      0.3918516581,     0.09394749194
       1470,              14.7,      -9.658908594,      -10.49874837,      -10.55202871,                 0,       1.345964669,      0.3749945064,     0.09220560805
       1471,             14.71,      -9.657761313,      -10.48917916,      -10.54088205,                 0,       1.345539931,       0.351878526,     0.09074979497
       1472,             14.72,      -9.659202004,      -10.48310357,      -10.53351783,                 0,       1.344102341,      0.3228962388,     0.08970732141
       1473,             14.73,      -9.661144093,       -10.4790263,      -10.52933658,                 0,        1.34173198,      0.2885274617,     0.08916876294
       1474,             14.74,      -9.661547212,      -10.47555963,      -10.52725968,                 0,       1.338583721,      0.2493368204,     0.08917493092
       1475,             14.75,      -9.659736509,      -10.47262335,      -10.52680008,                 0,       1.334876705,      0.2059494413,     0.08971235571
       1476,             14.76,      -9.656058456,      -10.47008412,      -10.52866392,                 0,       1.330863999,      0.1590657606,       0.090718468
       1477,             14.77,       -9.65163367,      -10.46883926,      -10.53404149,                 0,       1.326814662,      0.1094424883,     0.09209431939
       1478,             14.78,      -9.646831903,      -10.46857202,      -10.54231547,                 0,       1.322992305,     0.05788727149,     0.09372074008
       1479,             14.79,       -9.64147523,      -10.46926477,      -10.55195188,                 0,        1.31964274,    0.005228531734,      0.0954734529
       1480,              14.8,      -9.636988916,      -10.47171039,      -10.56381347,                 0,       1.316984468,    -0.04770089839,     0.09723426318
       1481,             14.81,      -9.638492769,      -10.47873823,      -10.58028901,                 0,       1.315253038,     -0.1000606859,       0.098897561
       1482,             14.82,      -9.648646885,      -10.49198839,      -10.60021508,                 0,        1.31458595,     -0.1508613457,      0.1003726821
       1483,             14.83,      -9.655680207,       -10.5091373,       -10.6181476,                 0,       1.314980414,      -0.199093325,      0.1015840025
       1484,             14.84,      -9.661421893,      -10.52568054,      -10.63802803,                 0,       1.316417346,      -0.244019148,      0.1024702144
       1485,             14.85,      -9.667998165,      -10.54237677,      -10.65956209,                 0,       1.318814508,     -0.2847585702,      0.1029837877
       1486,             14.86,       -9.68032384,      -10.55910292,      -10.67888242,                 0,       1.322111398,     -0.3205431749,       0.103091544
       1487,             14.87,      -9.691314688,      -10.57476922,      -10.69052883,                 0,       1.326000175,     -0.3506255897,      0.1027767456
       1488,             14.88,      -9.699783963,      -10.58652907,      -10.69033109,                 0,       1.330186501,     -0.3745044693,      0.1020424567
